"","municipio.x","semana_epidemio","casos","confirmados","incidencia","obitos","letalidade","municipio.y","pop","mun"
"12530","TAMANDARE",45,11,4,4e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12531","TAMANDARE",46,9,3,3e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12532","TAMANDARE",47,8,3,3e-05,1,1e-05,"TAMANDARE","23623","Tamandaré"
"12533","TAMANDARE",48,13,2,2e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12534","TAMANDARE",49,176,6,6e-05,1,1e-05,"TAMANDARE","23623","Tamandaré"
"12535","TAMANDARE",50,204,4,4e-05,1,1e-05,"TAMANDARE","23623","Tamandaré"
"12536","TAMANDARE",51,105,3,3e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12537","TAMANDARE",52,42,1,1e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12538","TAMANDARE",53,2,2,2e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12539","TAMANDARE",54,25,10,1e-04,0,0,"TAMANDARE","23623","Tamandaré"
"12540","TAMANDARE",55,24,7,7e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12541","TAMANDARE",56,12,4,4e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12542","TAMANDARE",57,10,2,2e-05,1,1e-05,"TAMANDARE","23623","Tamandaré"
"12543","TAMANDARE",58,32,11,0.00011,0,0,"TAMANDARE","23623","Tamandaré"
"12544","TAMANDARE",59,41,8,8e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12545","TAMANDARE",60,35,14,0.00014,0,0,"TAMANDARE","23623","Tamandaré"
"12546","TAMANDARE",61,17,5,5e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12547","TAMANDARE",62,92,5,5e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12548","TAMANDARE",63,34,12,0.00012,1,1e-05,"TAMANDARE","23623","Tamandaré"
"12549","TAMANDARE",64,104,13,0.00013,0,0,"TAMANDARE","23623","Tamandaré"
"12550","TAMANDARE",65,36,6,6e-05,1,1e-05,"TAMANDARE","23623","Tamandaré"
"12551","TAMANDARE",66,15,2,2e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12552","TAMANDARE",67,25,2,2e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12553","TAMANDARE",68,132,8,8e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12554","TAMANDARE",69,93,2,2e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12555","TAMANDARE",70,119,6,6e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12556","TAMANDARE",71,119,12,0.00012,1,1e-05,"TAMANDARE","23623","Tamandaré"
"12557","TAMANDARE",72,35,5,5e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12558","TAMANDARE",73,93,10,1e-04,0,0,"TAMANDARE","23623","Tamandaré"
"12559","TAMANDARE",74,44,9,9e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12560","TAMANDARE",75,11,4,4e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12561","TAMANDARE",76,42,3,3e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12562","TAMANDARE",77,24,6,6e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12563","TAMANDARE",78,3,0,0,0,0,"TAMANDARE","23623","Tamandaré"
"12564","TAMANDARE",79,1,1,1e-05,0,0,"TAMANDARE","23623","Tamandaré"
"12565","TAQUARITINGA DO NORTE",11,1,1,1e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12566","TAQUARITINGA DO NORTE",13,3,0,0,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12567","TAQUARITINGA DO NORTE",14,3,0,0,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12568","TAQUARITINGA DO NORTE",16,2,1,1e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12569","TAQUARITINGA DO NORTE",17,3,1,1e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12570","TAQUARITINGA DO NORTE",18,4,0,0,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12571","TAQUARITINGA DO NORTE",19,5,3,3e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12572","TAQUARITINGA DO NORTE",20,5,1,1e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12573","TAQUARITINGA DO NORTE",21,20,0,0,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12574","TAQUARITINGA DO NORTE",22,18,4,4e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12575","TAQUARITINGA DO NORTE",23,59,7,7e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12576","TAQUARITINGA DO NORTE",24,38,3,3e-05,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12577","TAQUARITINGA DO NORTE",25,26,7,7e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12578","TAQUARITINGA DO NORTE",26,40,8,8e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12579","TAQUARITINGA DO NORTE",27,18,11,0.00011,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12580","TAQUARITINGA DO NORTE",28,29,16,0.00016,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12581","TAQUARITINGA DO NORTE",29,22,15,0.00015,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12582","TAQUARITINGA DO NORTE",30,11,9,9e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12583","TAQUARITINGA DO NORTE",31,23,15,0.00015,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12584","TAQUARITINGA DO NORTE",32,25,11,0.00011,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12585","TAQUARITINGA DO NORTE",33,24,9,9e-05,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12586","TAQUARITINGA DO NORTE",34,22,16,0.00016,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12587","TAQUARITINGA DO NORTE",35,65,14,0.00014,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12588","TAQUARITINGA DO NORTE",36,25,6,6e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12589","TAQUARITINGA DO NORTE",37,26,11,0.00011,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12590","TAQUARITINGA DO NORTE",38,21,8,8e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12591","TAQUARITINGA DO NORTE",39,12,4,4e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12592","TAQUARITINGA DO NORTE",40,21,7,7e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12593","TAQUARITINGA DO NORTE",41,22,6,6e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12594","TAQUARITINGA DO NORTE",42,26,9,9e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12595","TAQUARITINGA DO NORTE",43,28,8,8e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12596","TAQUARITINGA DO NORTE",44,11,2,2e-05,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12597","TAQUARITINGA DO NORTE",45,13,3,3e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12598","TAQUARITINGA DO NORTE",46,18,6,6e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12599","TAQUARITINGA DO NORTE",47,22,7,7e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12600","TAQUARITINGA DO NORTE",48,21,4,4e-05,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12601","TAQUARITINGA DO NORTE",49,38,9,9e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12602","TAQUARITINGA DO NORTE",50,21,9,9e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12603","TAQUARITINGA DO NORTE",51,21,6,6e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12604","TAQUARITINGA DO NORTE",52,8,0,0,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12605","TAQUARITINGA DO NORTE",53,21,4,4e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12606","TAQUARITINGA DO NORTE",54,27,5,5e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12607","TAQUARITINGA DO NORTE",55,39,12,0.00012,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12608","TAQUARITINGA DO NORTE",56,27,8,8e-05,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12609","TAQUARITINGA DO NORTE",57,36,9,9e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12610","TAQUARITINGA DO NORTE",58,30,8,8e-05,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12611","TAQUARITINGA DO NORTE",59,33,8,8e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12612","TAQUARITINGA DO NORTE",60,32,8,8e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12613","TAQUARITINGA DO NORTE",61,45,15,0.00015,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12614","TAQUARITINGA DO NORTE",62,58,19,0.00019,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12615","TAQUARITINGA DO NORTE",63,52,23,0.00023,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12616","TAQUARITINGA DO NORTE",64,50,10,1e-04,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12617","TAQUARITINGA DO NORTE",65,58,24,0.00024,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12618","TAQUARITINGA DO NORTE",66,30,13,0.00013,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12619","TAQUARITINGA DO NORTE",67,51,24,0.00024,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12620","TAQUARITINGA DO NORTE",68,60,25,0.00025,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12621","TAQUARITINGA DO NORTE",69,61,40,4e-04,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12622","TAQUARITINGA DO NORTE",70,81,48,0.00048,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12623","TAQUARITINGA DO NORTE",71,42,18,0.00018,2,2e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12624","TAQUARITINGA DO NORTE",72,47,23,0.00023,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12625","TAQUARITINGA DO NORTE",73,42,24,0.00024,1,1e-05,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12626","TAQUARITINGA DO NORTE",74,58,22,0.00022,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12627","TAQUARITINGA DO NORTE",75,43,22,0.00022,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12628","TAQUARITINGA DO NORTE",76,54,29,0.00029,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12629","TAQUARITINGA DO NORTE",77,35,16,0.00016,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12630","TAQUARITINGA DO NORTE",78,20,14,0.00014,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12631","TAQUARITINGA DO NORTE",79,12,4,4e-05,0,0,"TAQUARITINGA DO NORTE","29127","Taquaritinga do Norte"
"12632","TEREZINHA",17,1,0,0,0,0,"TEREZINHA","7198","Terezinha"
"12633","TEREZINHA",18,1,1,1e-05,0,0,"TEREZINHA","7198","Terezinha"
"12634","TEREZINHA",19,2,2,2e-05,0,0,"TEREZINHA","7198","Terezinha"
"12635","TEREZINHA",20,1,0,0,0,0,"TEREZINHA","7198","Terezinha"
"12636","TEREZINHA",21,1,0,0,0,0,"TEREZINHA","7198","Terezinha"
"12637","TEREZINHA",22,2,0,0,0,0,"TEREZINHA","7198","Terezinha"
"12638","TEREZINHA",24,1,1,1e-05,0,0,"TEREZINHA","7198","Terezinha"
"12639","TEREZINHA",25,8,5,5e-05,0,0,"TEREZINHA","7198","Terezinha"
"12640","TEREZINHA",26,4,2,2e-05,0,0,"TEREZINHA","7198","Terezinha"
"12641","TEREZINHA",27,3,1,1e-05,1,1e-05,"TEREZINHA","7198","Terezinha"
"12642","TEREZINHA",28,3,1,1e-05,0,0,"TEREZINHA","7198","Terezinha"
"12643","TEREZINHA",29,22,11,0.00011,0,0,"TEREZINHA","7198","Terezinha"
"12644","TEREZINHA",30,14,8,8e-05,0,0,"TEREZINHA","7198","Terezinha"
"12645","TEREZINHA",31,27,12,0.00012,0,0,"TEREZINHA","7198","Terezinha"
"12646","TEREZINHA",32,13,3,3e-05,0,0,"TEREZINHA","7198","Terezinha"
"12647","TEREZINHA",33,10,1,1e-05,0,0,"TEREZINHA","7198","Terezinha"
"12648","TEREZINHA",34,3,0,0,0,0,"TEREZINHA","7198","Terezinha"
"12649","TEREZINHA",35,8,2,2e-05,0,0,"TEREZINHA","7198","Terezinha"
"12650","TEREZINHA",36,4,0,0,1,1e-05,"TEREZINHA","7198","Terezinha"
"12651","TEREZINHA",37,14,6,6e-05,0,0,"TEREZINHA","7198","Terezinha"
"12652","TEREZINHA",38,14,0,0,0,0,"TEREZINHA","7198","Terezinha"
"12653","TEREZINHA",39,20,0,0,0,0,"TEREZINHA","7198","Terezinha"
"12654","TEREZINHA",40,7,0,0,0,0,"TEREZINHA","7198","Terezinha"
"12655","TEREZINHA",41,61,5,5e-05,0,0,"TEREZINHA","7198","Terezinha"
"12656","TEREZINHA",42,122,6,6e-05,0,0,"TEREZINHA","7198","Terezinha"
"12657","TEREZINHA",43,51,8,8e-05,0,0,"TEREZINHA","7198","Terezinha"
"12658","TEREZINHA",44,15,4,4e-05,0,0,"TEREZINHA","7198","Terezinha"
"12659","TEREZINHA",45,16,1,1e-05,0,0,"TEREZINHA","7198","Terezinha"
"12660","TEREZINHA",46,5,1,1e-05,0,0,"TEREZINHA","7198","Terezinha"
"12661","TEREZINHA",47,8,2,2e-05,0,0,"TEREZINHA","7198","Terezinha"
"12662","TEREZINHA",48,24,3,3e-05,0,0,"TEREZINHA","7198","Terezinha"
"12663","TEREZINHA",49,21,5,5e-05,0,0,"TEREZINHA","7198","Terezinha"
"12664","TEREZINHA",50,27,8,8e-05,0,0,"TEREZINHA","7198","Terezinha"
"12665","TEREZINHA",51,29,6,6e-05,0,0,"TEREZINHA","7198","Terezinha"
"12666","TEREZINHA",52,29,10,1e-04,0,0,"TEREZINHA","7198","Terezinha"
"12667","TEREZINHA",53,35,16,0.00016,0,0,"TEREZINHA","7198","Terezinha"
